latitudeAirport,longitudeAirport,nameAirport,nameCountry
48.445374,-4.415827,Brest Lesquin,France
60.784443,-161.83139,Bethel Airport,United States
-24.23,139.445,Bedourie,Australia
31.25,34.8,Beer Sheba,Israel
-19.798805,34.90192,Beira,Mozambique
51.63333,-1.083333,Benson (RAF Station),United Kingdom
33.826073,35.49308,Beirut Rafic Hariri Airport,Lebanon
-1.333333,176,Beru,Kiribati
-20.232779,-58.170277,Bahia Negra,Paraguay
58.183334,-152.13333,Blue Fox Bay,United States
-15.9,145.33333,Bloomfield,Australia
41.802223,-78.63944,Bradford,United States
52.016666,8.55,Bielefeld,Germany
41.87528,-103.60111,Western Neb. Regional,United States
37.545834,-110.71333,Bullfrog Basin,United States
-25.4025,-49.23389,Bacacheri,Brazil
47.5371,-122.3037,Boeing Field/King County International Airport,United States
39.733334,-104.86667,Buffalo Municipal Airport,United States
35.429626,-119.04533,Meadows Field,United States
30.683332,-88.23333,Mobile Downtown,United States
-29.095854,26.297516,Bloemfontein,South Africa
-21.009167,31.579166,Buffalo Range,Zimbabwe
40.766666,-80.4,Beaver Falls,United States
7.583333,-78.166664,Bahia Pinas,Panama
38.86667,-86.48333,Virgil I Grissom Municipalcipal,United States
54.662395,-6.217616,Aldergrove International Airport,United Kingdom
32.41083,-80.635,County,United States
32.95,117.333336,Bengbu,China
15.226944,103.25528,Buri Ram,Thailand
35.171665,-0.589444,Sidi Belabbes,
5.483333,10.4,Bafoussam,Cameroon
7.128045,-73.1814,Palo Negro,Colombia
-0.106667,11.938889,Booue,Gabon
41.816666,-6.75,Braganca,Portugal
35.65,-101.4,Borger,United States
30.916668,-84.583336,Decatur County,United States
4.396111,18.520279,Bangui,Central African Republic
6.7,-4.25,Bongouanou,Turkey
16.633333,-14.2,Abbaye,Mauritania
13.080732,-59.487835,Grantley Adams International,Barbados
66,-14.5,Borgarfjordur Eystri,Iceland
16.516666,-88.4,Big Creek,Belize
28.215279,83.683334,Baglung,Nepal
42.208534,-75.98294,Greater Binghamton,United States
60.289062,5.228169,"Bergen Airport, Flesland",Norway
-1.65,13.433333,Bongo,Gabon
31.2,-101.46667,Big Lake,United States
44.812298,-68.82102,Bangor International Airport,United States
32.385555,-101.48333,Webb AFB,United States
34.566666,-113.183334,Bagdad,United States
4.786667,22.784445,Bangassou,Central African Republic
-29.166668,-51.516666,Bento Goncalves,Brazil
33.255554,44.225,Baghdad International,Iraq
-31.398611,-54.1125,Airport Cmdt. Gustavo Kraemer,Brazil
45.665314,9.698713,Bergamo - Orio al Serio,Italy
41.55,-8.433333,Braga,Portugal
-0.6,-80.416664,Bahia De Caraquez,Ecuador
44.44889,-68.361664,Bar Harbor,United States
33.925,73.433334,Bhurban Heliport,Pakistan
54.61452,-5.870215,George Best Belfast City,United Kingdom
-41.513588,173.86765,Woodbourne Air Station,New Zealand
6.716667,-77.51667,Bahia Cupica,Colombia
15.734722,-84.543335,Brus Laguna,Honduras
19.994509,42.618484,Bisha,Saudi Arabia
-38.730556,-62.150555,Comandante Espora,Argentina
23.2875,69.670555,Rudra Mata,India
39.76037,64.47479,Bukhara,Uzbekistan
28.95,-113.55,Bahia Angeles,Mexico
33.560833,-86.75219,Birmingham-Shuttlesworth International Airport,United States
14.783333,45.733334,Beihan,Yemen
23.284761,77.34177,Bhopal,India
27.183332,87.05,Bhojpur,Nepal
-31.998983,141.46857,Broken Hill,Australia
27.67639,84.4325,Bharatpur Airport,Nepal
-33.41387,149.65518,Raglan,Australia
-23.366667,141.56667,Brighton Downs,Australia
21.755,72.18444,Bhavnagar,India
29.4,71.683334,Bahawalpur,Pakistan
32.166668,72.666664,Bhagatanwala Airport,Pakistan
52.45252,-1.733256,Birmingham Airport,United Kingdom
21.540333,109.28785,Beihai,China
42.547615,9.480124,Poretta,France
3.066667,43.63333,Baidoa,Somalia
58.3,-157.51666,Big Creek,United States
41.169434,-71.57961,Block Island,United States
40.3,-96.75,Beatrice,United States
31.75,-106.48333,Biggs AAF,United States
64.06778,-145.73277,Intermediate Field,United States
37.373333,-118.365,Bishop,United States
11.525081,165.56512,Enyu Airfield,Marshall Islands
-1.191919,136.10582,Frans Kaisepo,Indonesia
45.803417,-108.53723,Billings,United States
25.7,-79.28333,South Bimini Airport,Bahamas
34.80417,67.82361,Bamiyan,Afghanistan
43.305534,-2.905808,Bilbao,Spain
-16.15,143.75,Bulimba,Australia
43.472416,-1.531242,Biarritz Parme,France
26.434723,87.28333,Biratnagar,Nepal
46.77448,-100.75821,Bismarck,United States
29,80.5,Baitadi,Nepal
65.833336,-23.983334,Bildudalur,Iceland
6.533333,21.983334,Bria,Central African Republic
-19.566668,127.166664,Billiluna,Australia
30.4,-88.88333,Keesler AFB,United States
-35.88333,27.283333,Bisho,South Africa
36.75,5.083333,Bejaia,
37.48972,57.30885,Bojnord,Iran
39.933334,-105.066666,Jeffco,United States
66.066666,-14.75,Bakkafjordur,Iceland
11.21,28.52,Baleela,Sudan
70.6,29.666668,Batsfjord,Norway
-0.95,122.1,Bolaang,Indonesia
29.55,81.25,Bajhang,Nepal
47.509724,-94.93472,Bemidji,United States
40.8,-81.933334,Wayne County,United States
-6.083333,134.25,Benjina,Indonesia
13.34406,-16.6522,Yundum International,Gambia
-3.383333,29.366667,Melchior Ndadaye International Airport,Burundi
-17.183332,38.083332,Bajone,Mozambique
-22.866667,-64.333336,Bermejo,Bolivia
-22.95,-46.566666,Braganca Paulista,Brazil
19.875,56.0619,Bahja,Oman
11.603292,37.32324,Bahar Dar,Ethiopia
6.483333,79.98333,Bentota River,Sri Lanka
29.366667,81.333336,Bajura Airport,Nepal
37.243954,27.672781,Milas,Turkey
-8.766667,120.98333,Bajawa,Indonesia
20.985699,-101.479,Del Baj√?o International,Mexico
44.93528,20.2575,Batajnica,Serbia
38.891666,-6.82,Talaveral La Real,Spain
28.016666,73.3,Bikaner,India
65.97889,-161.12666,Buckland,United States
32.75,-98.9,Stephens County,United States
44.838333,-117.81,Baker,United States
58.6,-156.23334,Lake Brooks SPB,United States
36.53208,-93.20055,Branson,United States
21.966667,-159.71666,Barking Sands PMRF,United States
5.923961,116.05075,Kota-Kinabalu International Airport,Malaysia
10.966667,-14.283333,Boke,Guinea
13.693062,100.752045,Suvarnabhumi International,Thailand
41.516945,-81.683334,Burke Lakefront,United States
3.966667,115.61667,Bakalalan,Malaysia
12.540926,-7.947951,Bamako,Mali
-20.5,138.5,Barkly Downs,Australia
-24.434168,145.42833,Blackall,Australia
12.416667,17.233334,Bokoro,
-3.866159,102.34349,Padangkemiling,Indonesia
37.066666,-78,Blackstone AAF,United States
-23.732222,44.39111,Betioky,Madagascar
37.781944,-81.12417,Beckley,United States
44.303333,-96.81111,Brookings,United States
-2.3,28.816668,Kavumu,Democratic Republic of the Congo
-1.3,31.8,Bukoba,Tanzania
10.107936,-64.68589,Gen J A Anzoategui,Venezuela
8.973056,-79.5575,Balboa,Panama
5.897222,10.031667,Bamenda,Cameroon
35.983334,-114.833336,Boulder City,United States
60.42973,15.50826,Dala Airport,Sweden
37.295834,-81.20805,Princeton,United States
2.7,113.78333,Belaga,Malaysia
33.620834,-114.71889,Blythe,United States
48.795734,-122.53267,Bellingham,United States
35.566666,6.183333,Batna,
53.778385,-3.041985,Blackpool Airport,United Kingdom
55.747383,9.147874,Billund,Denmark
40.183334,-74.01667,Monmouth Executive Airport,United States
-36.55,145.98334,Benalla,Australia
65.666664,-20.3,Blonduos,Iceland
-16.583332,-69.416664,Bellavista,Peru
44.529266,11.293289,Guglielmo Marconi,Italy
13.198889,77.70556,Bangalore International Airport,India
-28.05,147.48334,Bollon,Australia
-23.602184,148.8084,Blackwater,Australia
39.25,-120.71667,Blue Canyon,United States
38.65178,-89.85183,Belleville,United States
46.15,12.216667,Belluno,Italy
54.233334,-10,Belmullet,Ireland
-15.674722,34.970833,Chileka,Malawi
59.35566,17.94608,Bromma,Sweden
2.19,22.473333,Bumba,Democratic Republic of the Congo
41.549168,-112.062225,Brigham City,United States
-20.733334,44.05,Belo,Madagascar
-17.95264,122.23429,Broome,Australia
5.733333,22.8,Bakouma,Central African Republic
39.14,-86.61472,Bloomington,United States
-6.416667,144.58333,Bomai,Papua New Guinea
40.48401,-88.91483,Central Illinois Regional Airport at Bloomington-Normal,United States
6.75,-60,Baramita,Guyana
53.6,6.7,Borkum,Germany
44.574722,-71.17639,Berlin Municipal Airport,United States
2.075833,11.490833,Bitam,Gabon
37.1,43.266666,Bamerny,Iraq
24.27389,97.25166,Bhamo,
-20.783333,149.23334,Brampton Island,Australia
-4.5,39.833332,Bamburi,Kenya
53.716667,7.4,Baltrum,Germany
-14.233333,-41.63333,Brumado,Brazil
30.083332,-94.1,Beaumont Municipalcipal,United States
-8.5,118.916664,Bima,Indonesia
12.666667,108.05,Phung-Duc,
21.316668,1.033333,Bordj Badji Mokhtar,
59.361942,-155.25667,Big Mountain,United States
-19.75,163.66667,Belep Island,New Caledonia
-7.833333,143.23334,Bamu,Papua New Guinea
36.13174,-86.668945,Nashville International,United States
-0.233056,20.87,Boende,Democratic Republic of the Congo
0.566667,29.466667,Beni,Democratic Republic of the Congo
27.21059,56.368385,Bandar Abbas,Iran
-27.40303,153.10905,Brisbane International,Australia
57,-135,Warm Spring Bay SPB,United States
33.933334,-116.86667,Banning,United States
41.766666,-72.683334,Barnes,United States
6.316943,5.603863,Benin City,Nigeria
-28.837606,153.5564,Ballina Byron Gateway,Australia
33.25,-81.38333,Barnwell Regional,United States
-9.116667,147.61667,Bodinumu,Papua New Guinea
65.4617,12.215772,Bronnoy,Norway
43.583332,-118.95,Burns,United States
33,70.666664,Bannu,Pakistan
10.666667,-4.666667,Banfora,Burkina Faso
8.618056,-70.22111,Barinas,Venezuela
-5.75,145.45,Bundi,Papua New Guinea
-27,-49,Blumenau,Brazil
42.066666,-93.88333,Boone,United States
44.933334,17.3,Banja Luka,Bosnia and Herzegovina
-11.3,159.81667,Bellona,Solomon Islands
-5.866667,13.066667,Boma,Democratic Republic of the Congo
-16.446207,-151.75447,Motu Mute,French Polynesia
9.34,-82.251945,Bocas Del Toro,Panama
44.83102,-0.70217,M√?rignac,France
-1.033333,15.383333,Boundji,Republic of the Congo
38.9,-77.03333,Bolling AFB,United States
4.698602,-74.143135,El Nuevo Dorado International,Colombia
50.77827,-1.832476,Bournemouth International,United Kingdom
43.569263,-116.22193,Boise Air Terminal/Gowen Field,United States
42.416668,27.283333,Bourgas,Bulgaria
42.05,-124.28333,Brookings State,United States
55,-7,Ballykelly,United Kingdom
19.095509,72.87497,Chhatrapati Shivaji International (Sahar International),India
12.133403,-68.27687,Flamingo International,"Bonaire, Saint Eustatius and Saba "
67.27262,14.367839,Bodo,Norway
6,15.666667,Bouar,Central African Republic
42.36646,-71.02018,Logan International,United States
-7.233333,141.08333,Boset,Papua New Guinea
47.15,2.416667,Bourges,France
-3.366667,153.33333,Boang,Papua New Guinea
27.9,-81.833336,Bartow,United States
-16.066668,136.28334,Borroloola,Australia
11.163611,-4.324444,Borgo,Burkina Faso
6.416667,16.583332,Bozoum,Central African Republic
-9.133333,147.53334,Boridi,Papua New Guinea
5.916667,10.15,Bamenda,Cameroon
-7.75,147.01666,Bapi,Papua New Guinea
24,96,Bagan,
-8.55,158.11667,Batuna Aerodrome,Solomon Islands
-15.85,-52.38333,Barra Do Garcas,Brazil
8.196667,126.32111,Bislig,Philippines
42.533333,-110.11667,Big Piney-marbleton,United States
-5.529722,141.74973,Biangabip,Papua New Guinea
44.904232,82.024185,Alashankou,China
17.449114,78.47183,Begumpet,India
0,0,Bo'ao Railway Station,China
-16.441158,-39.081097,Porto Seguro,Brazil
29.950832,-94.02,Jefferson County,United States
33.25,131.5,Beppu,Japan
30.555834,97.10667,Bangda,China
-16.75,44.483334,Besalampy,Madagascar
15,121.083336,Baler,Philippines
-33.716667,115.25,Bussellton,Australia
11.3,-15.85,Bubaque,Guinea-Bissau
52.378334,140.44833,Bogorodskoye,Russia
51.333332,0.033333,Biggin Hill,United Kingdom
-18.118055,21.629723,Bagani,Namibia
67.655,134.641667,Batagay,Russia
31.166668,-81.48333,Glynco Jetport,United States
-22.9,139.9,Boulia,Australia
18.495832,-67.13,Borinquen,Puerto Rico
9.266667,-3,Bouna,
-11.083333,-43.13333,Barra,Brazil
50.416668,127.4,Blagoveschensk,Russia
52.11667,23.883333,Brest,Belarus
12.986667,-61.264168,J. F. Mitchell,Saint Vincent and the Grenadines
58.416668,-135.73334,Bartlett SPB,United States
-20.183332,127.8,Balgo Hills,Australia
-12.073056,-45.00833,Barreiras,Brazil
-2.910626,-57.11111,Barreirinhas,Brazil
-41.145966,-71.16109,San Carlos de Bariloche Airport,Argentina
46.39722,-94.1375,Brainerd Lakes Regional,United States
53.05297,8.785352,Bremen,Germany
53.8,-1.75,Bradford,United Kingdom
-5.7,145.36667,Brahman,Papua New Guinea
41.13388,16.76391,Palese,Italy
-36.7,146.93333,Bright,Australia
-30.083332,145.93333,Bourke,Australia
40.78611,-91.12334,Burlington,United States
10.046267,-69.35984,Barquisimeto,Venezuela
46.911728,7.50356,Belp,Switzerland
25.90889,-97.42333,South Padre Is. International,United States
-7.533333,146.7,Biaru,Papua New Guinea
49.15,16.7,Turany,Czech Republic
57.023335,-7.440278,North Bay,United Kingdom
51.386757,-2.710659,Bristol,United Kingdom
-11.766667,130.63333,Bathurst Island,Australia
50.89717,4.483602,Brussels Airport,Belgium
53.75,8.916667,Bremerhaven,Germany
71.288574,-156.77579,Wiley Post/W.Rogers M,United States
18.216667,-71.11667,Barahona,Dominican Republic
37.816666,-85.46667,Samuels Field,United States
8.766667,-7.5,Borotou,Italy
11.283333,49.15,Bossaso,Somalia
-15.869807,-47.921486,Presidente Juscelino Kubitschek,Brazil
6.183333,-77.4,Bahia Solano,Colombia
25.055182,99.16143,Baoshan,China
1.8,109.76667,Sematan,Malaysia
21.383333,-157.75,Bradshaw AAF,United States
1.906667,9.802222,Bata,Equatorial Guinea
50.816666,-0.116667,Brighton,United Kingdom
40.45,-79.28333,Blairsville,United States
-37.833332,147.63333,Bairnsdale,Australia
34.79333,5.738056,Mohamed Boudiaf,
47.59961,7.532604,Euroairport Swiss,Switzerland
36.65,52.35,Bishe-kola,Iran
6.583333,17.5,Bossangoa,Central African Republic
20.453056,121.977776,Basco,Philippines
-8.333333,141.08333,Bensbach,Papua New Guinea
31.36389,-109.88111,Bisbee Municipal Airport,United States
30.555555,47.79139,Basrah International Airport ,Iraq
-7.516667,-46.05,Balsas,Brazil
31.55,64.36667,Bost,Afghanistan
1.221667,19.788889,Basankusu,Democratic Republic of the Congo
-15.666667,47.066666,Besakoa,Madagascar
60.4,-146.13333,Boswell Bay,United States
16.8,94.78333,Bassein,
2.35,42.333332,Bardera,Somalia
58.233612,-157.35028,Bartletts,United States
4.540833,13.7275,Yaound√?,Cameroon
3.05,18.5,Betou,Republic of the Congo
7.703333,81.67861,Batticaloa,Sri Lanka
-18.666668,135.91667,Brunette Downs,Australia
7,-12.008333,Bonthe,Sierra Leone
40.88333,-111.88333,Salt Lake Skypark,United States
7.416667,18.333332,Batangafo,Central African Republic
1.123627,104.11528,Hang Nadim,Indonesia
70.13472,-143.57834,Barter Island,United States
5.518021,95.41833,Sultan Iskandarmuda Airport,Indonesia
56.36667,101.816666,Bratsk,Russia
42.37278,-85.26481,WK Kellogg Regional,United States
45.95111,-112.49389,Bert Mooney Airport,United States
34.61667,-79.683334,Bennettsville,United States
4.25,-55.45,Botopasie,Suriname
40.85,-79.916664,Butler County - Kenny Scholter Field,United States
-2.6,29.733334,Butare,Rwanda
30.532537,-91.156906,Ryan,United States
48.170017,17.199799,M. R. ≈Åtef√¨nika,Slovakia
66.915276,-151.52638,Bettles,United States
3.171772,113.04346,Bintulu,Malaysia
44.469013,-73.15527,Burlington International,United States
-3,116,Batu Licin,Indonesia
-25.7,140.73334,Betoota,Australia
36.9,-116.76667,Beatty,United States
-5.422443,154.67288,Buka,Papua New Guinea
41.783333,-99.13333,Municipal,United States
-17.75,139.53334,Burketown,Australia
47.433037,19.261621,Liszt Ferenc International,Hungary
42.933826,-78.731804,Buffalo Niagara International,United States
-12.606389,13.405556,Gen V Deslandes,Angola
-2,133.58333,Bokondini,Indonesia
35.166668,4.15,Ain Eddis,
15.833333,43.766666,Albuq,Yemen
-7.189722,146.64778,Bulolo,Papua New Guinea
38.266666,-94.333336,Butler,United States
3.825,-76.995834,Buenaventura,Colombia
9.5225,45.55417,Burao,Somalia
30.166668,74.96667,Bhatinda,India
-20.014933,28.622616,Bulawayo,Zimbabwe
34.19619,-118.35411,Bob Hope,United States
41.610832,41.600555,Batum,Georgia
-30.333332,-57.083332,Bella Union,Uruguay
-5.466667,122.63333,Baubau,Indonesia
1.571667,30.212778,Bunia,Democratic Republic of the Congo
-33.316666,115.63333,Bunbury,Australia
28.958284,50.825424,Bushehr,Iran
49.459488,2.110815,Beauvais-Tille,France
2.833333,-60.666668,Boa Vista,Brazil
16.083332,-22.833332,Rabil,Cape Verde
53.733334,-166.31667,Sea Port,United States
45.166668,1.533333,Laroche,France
70.86667,29,Berlevag,Norway
-12.716667,-60.11667,Vilhena,Brazil
-25.898333,139.34334,Birdsville,Australia
-13.55,-63.75,Huacaraje,Bolivia
-13.583333,-63.583332,Baures,Bolivia
-15.833333,-38.916668,Belmonte,Brazil
36.7625,-96.01083,Bartlesville,United States
14.866667,-24.733334,Esperadinha,Cape Verde
-1.666667,-50.466667,Breves,Brazil
61.169445,-151.03612,Beluga,United States
44.928646,147.61337,Burevestnik AFB,Russia
35.766666,-91.65,Municipal,United States
42.55,-70.88333,Beverly Municipal Airport,United States
-15,124,Beverley Springs,Australia
27.504168,83.42,Bhairawa,Nepal
-20.783333,115.416664,Barrow Island,Australia
32.983334,-115.51667,Brawley,United States
31.794722,-98.956665,Brownwood,United States
52.266666,10.533333,Braunschweig,Germany
54.11667,-3.233333,Walney Island,United Kingdom
36.962223,-86.42222,Warren County,United States
5.466667,100.3925,Butterworth,Malaysia
39.179527,-76.66894,Baltimore/Washington International Thurgood Marshall,United States
-6.4,146.9,Bawan,Papua New Guinea
43.283333,16.683332,Brac,Croatia
36.8,-97.28333,Blackwell,United States
46.183334,-103.4,Bowman,United States
4.945197,114.93375,Bandar Seri Begwan International Airport,Brunei
51.86667,47.75,Balakovo,Russia
-3.016667,141.15,Bewani,Papua New Guinea
-29.95,146.86667,Brewarrina,Australia
-40.993145,145.72507,Burnie Wynyard,Australia
-33.916668,151.03334,Sydney Bankstown,Australia
22.62118,-79.14697,Las Brujas,Cuba
30.933332,-89.88333,George R Carr,United States
-2.55,133.41667,Babo,Indonesia
42.483334,-71.53333,Boxborough,United States
-7.166667,139.5,Bade,Indonesia
14.841667,-12.467778,Bakel,Senegal
-17.545555,128.30779,Belburn,Australia
-36.734722,144.30194,Bendigo,Australia
46.88333,75.01667,Balhash,Kazakhstan
8.75,-6.5,Boundiali,
43.5,76.95,Burundai,Kazakhstan
33.36667,-112.583336,Buckeye Municipal,United States
-16.75,179,Blue Lagoon,
-4.116667,140.85,Batom,Indonesia
37.134724,27.667221,Imsik,Turkey
46.966667,8.383333,Buochs,Switzerland
52.00551,23.14542,Biala Podlaska,Poland
29.080082,58.449356,Bam,Iran
33.343334,-116.32778,Borrego Springs,United States
