cluster,longitude,latitude,weather_risk,bird_risk,temperature_2m,precipitation,wind_speed,humidity,bird_obs_count
836,-43.510169,18.10810800000001,3.3253333333333335,0.0,27.1,0.1,50.928608,76.0,0
837,-42.562323,18.10810800000001,3.3366666666666664,0.0,27.3,0.0,48.012848,73.0,0
838,-41.614476999999994,18.108108000000005,3.1399999999999997,0.0,27.5,0.0,47.429696,70.0,0
839,-40.66663100000001,18.108108,2.933333333333333,0.0,26.4,0.0,48.012848,69.0,0
840,-39.718784999999976,18.108108,2.993333333333333,0.0,26.6,0.0,41.403792,70.0,0
841,-38.770939,18.108108,3.2166666666666663,0.0,26.5,0.0,38.682415999999996,73.0,0
842,-37.82309200000002,18.108108,3.2866666666666666,0.0,27.0,0.0,40.431872,74.0,0
843,-50.410629,19.009009000000002,3.2733333333333334,0.0,27.9,0.0,56.176975999999996,76.0,0
844,-49.457766000000014,19.009009000000002,3.1899999999999995,0.0,27.8,0.0,52.872448,73.0,0
845,-48.504903000000006,19.009009000000006,3.353333333333333,0.0,27.9,0.0,53.261216,76.0,0
846,-47.55203900000001,19.009009000000002,2.9366666666666665,0.0,27.8,0.0,50.928608,71.0,0
847,-46.59917600000001,19.009009000000002,3.1333333333333333,0.0,27.5,0.0,49.179152,74.0,0
848,-45.646313,19.009009000000002,3.3366666666666664,0.0,27.4,0.0,47.818464000000006,75.0,0
849,-44.69345,19.009009000000002,3.3166666666666664,0.0,27.4,0.0,46.846544,77.0,0
850,-43.74058700000001,19.009009000000002,3.216666666666667,0.0,27.1,0.0,49.179152,75.0,0
851,-42.78772400000001,19.009009000000002,3.533333333333333,0.0,27.2,0.0,51.122992,78.0,0
852,-41.83486099999999,19.009009000000006,3.445333333333333,0.0,27.0,0.1,47.040928,72.0,0
853,-40.88199799999999,19.00900900000001,3.2466666666666666,0.0,26.8,0.0,46.263392,74.0,0
854,-39.92913500000002,19.009009000000002,3.1733333333333333,0.0,26.5,0.0,46.069008,76.0,0
855,-38.976272000000016,19.009009000000002,3.0199999999999996,0.0,26.3,0.0,41.015024000000004,69.0,0
856,-38.02340900000001,19.009009000000002,3.293333333333333,0.0,27.1,0.0,39.265568,69.0,0
857,-37.070545999999986,19.009009000000002,3.3466666666666662,0.0,27.0,0.0,40.82064,72.0,0
858,-36.117683,19.009009000000006,3.403333333333333,0.0,26.9,0.0,42.570096,81.0,0
859,-35.16482,19.009009000000002,3.0533333333333332,0.0,27.0,0.0,40.626256,74.0,0
860,-47.77232700000001,19.90991,3.2266666666666666,0.0,27.8,0.0,49.762304,74.0,0
861,-46.81415599999999,19.909910000000007,3.1666666666666665,0.0,27.9,0.0,47.429696,74.0,0
862,-45.85598399999999,19.909910000000004,3.3766666666666665,0.0,27.4,0.0,45.485856,79.0,0
863,-44.897813,19.909910000000004,3.3366666666666664,0.0,27.4,0.0,44.513936,75.0,0
864,-43.939641,19.909910000000004,3.2966666666666664,0.0,27.2,0.0,49.179152,77.0,0
865,-42.981470000000016,19.90991,3.3899999999999997,0.0,27.0,0.0,45.874624000000004,77.0,0
866,-42.023298,19.909910000000004,3.23,0.0,27.1,0.0,47.040928,75.0,0
867,-41.065126,19.90991,2.973333333333333,0.0,26.8,0.0,47.429696,72.0,0
868,-40.10695500000001,19.909910000000004,3.1566666666666663,0.0,26.9,0.0,39.84872,73.0,0
869,-39.14878300000001,19.909910000000004,3.1333333333333333,0.0,26.4,0.0,46.069008,70.0,0
870,-38.190611999999994,19.909910000000004,2.995333333333333,0.0,27.0,0.1,38.488032000000004,71.0,0
871,-37.23244000000001,19.909910000000004,3.276666666666667,0.0,26.4,0.0,39.459952,75.0,0
872,-36.27426899999999,19.909910000000004,3.36,0.0,26.6,0.0,40.043104,76.0,0
873,-35.31609699999999,19.909910000000004,3.2666666666666666,0.0,26.6,0.0,41.598175999999995,76.0,0
874,-34.357926,19.909910000000004,3.163333333333333,0.0,26.8,0.0,40.82064,73.0,0
875,-33.399754000000016,19.909909999999993,3.1133333333333333,0.0,26.8,0.0,45.097088,74.0,0
876,-32.44158299999999,19.90991,3.153333333333333,0.0,26.4,0.0,52.094912,72.0,0
877,-45.070919000000025,20.810810999999998,3.4299999999999997,0.0,27.8,0.0,44.125168,81.0,0
878,-44.107140000000015,20.810811,3.14,0.0,27.4,0.0,44.125168,76.0,0
879,-43.143361000000006,20.810811,3.3033333333333332,0.0,27.1,0.0,41.015024000000004,75.0,0
880,-42.179582000000025,20.810811,3.38,0.0,26.8,0.0,40.043104,76.0,0
881,-41.215803,20.810811000000005,3.4533333333333336,0.0,26.9,0.0,43.153248,74.0,0
882,-40.25202400000001,20.810811000000008,3.44,0.0,26.8,0.0,40.431872,74.0,0
883,-39.28824499999999,20.810811000000008,3.292,0.0,26.6,0.1,44.70832,76.0,0
884,-38.324465000000004,20.810811,3.243333333333333,0.0,26.4,0.0,38.099264000000005,75.0,0
885,-37.360686,20.810811,3.1699999999999995,0.0,26.6,0.0,36.93296,73.0,0
886,-36.396907,20.810811000000005,3.13,0.0,26.2,0.0,37.516112,71.0,0
887,-35.433127999999996,20.810811000000008,3.263333333333333,0.0,26.4,0.0,38.488032000000004,79.0,0
888,-34.469348999999994,20.810811,3.1066666666666665,0.0,26.7,0.0,40.82064,76.0,0
889,-33.505570000000006,20.810811000000008,3.3219999999999996,0.0,26.7,0.1,41.79256,79.0,0
890,-32.54179,20.810811000000005,3.2533333333333334,0.0,26.6,0.0,47.235312,76.0,0
891,-31.578011,20.810811000000008,2.963333333333333,0.0,26.0,0.0,51.900528,79.0,0
892,-30.614231999999994,20.810811,3.083333333333333,0.0,25.9,0.0,55.788208,79.0,0
893,-42.30346299999998,21.711711999999995,3.2533333333333334,0.0,27.1,0.0,35.766656,74.0,0
894,-41.33376899999999,21.711712000000002,3.31,0.0,26.9,0.0,33.239664000000005,75.0,0
895,-40.364075000000014,21.711711999999988,3.2066666666666666,0.0,26.9,0.0,38.293648,70.0,0
896,-39.39438100000001,21.711712000000006,3.1066666666666665,0.0,26.5,0.0,35.766656,72.0,0
897,-38.42468700000001,21.711711999999984,3.4,0.0,26.5,0.0,33.628432000000004,78.0,0
898,-37.45499300000001,21.711712000000002,3.3633333333333333,0.0,26.5,0.0,37.127344,75.0,0
899,-36.48529900000002,21.711711999999995,3.2333333333333334,0.0,26.5,0.0,33.628432000000004,76.0,0
900,-35.515605000000015,21.711711999999995,3.15,0.0,26.1,0.0,32.462128,71.0,0
901,-34.545912,21.711711999999995,3.03,0.0,26.4,0.0,32.656512,75.0,0
902,-33.57621799999998,21.711711999999995,3.2733333333333334,0.0,26.5,0.0,35.183504000000006,76.0,0
903,-32.606524,21.711711999999995,3.2,0.0,26.1,0.0,41.209407999999996,74.0,0
904,-31.636829999999996,21.711712000000006,3.07,0.0,25.6,0.0,51.317375999999996,83.0,0
905,-30.667136000000017,21.711711999999984,3.03,0.0,25.6,0.0,54.42752,81.0,0
906,-29.69744200000001,21.711712,3.03,0.0,25.6,0.0,58.120816,79.0,0
907,-28.72774800000001,21.711711999999995,3.03,0.0,25.5,0.0,58.3152,77.0,0
908,-27.758054000000012,21.711711999999995,3.0599999999999996,0.0,25.3,0.0,59.675888,78.0,0
909,-39.46687000000002,22.612612999999996,3.466666666666667,0.0,26.4,0.0,33.04528,74.0,0
910,-38.490946,22.612613,3.4233333333333333,0.0,26.2,0.0,32.656512,77.0,0
911,-37.515021000000004,22.612613,3.32,0.0,26.5,0.0,35.377888,76.0,0
912,-36.539096999999984,22.612613,3.4019999999999997,0.0,26.2,0.1,31.684592000000002,79.0,0
913,-35.563171999999994,22.612612999999996,3.2766666666666664,0.0,26.2,0.0,30.518288,77.0,0
914,-34.58724800000002,22.612612999999996,3.28,0.0,26.2,0.0,28.380064,72.0,0
915,-33.611323,22.612612999999996,3.2399999999999998,0.0,26.4,0.0,34.405968,76.0,0
916,-32.635399,22.612612999999996,3.4419999999999997,0.0,26.1,0.1,37.710496,77.0,0
917,-31.65947400000001,22.612613,2.9566666666666666,0.0,25.7,0.0,42.958864000000005,79.0,0
918,-30.683549,22.612613000000007,2.9699999999999998,0.0,25.5,0.0,48.596000000000004,79.0,0
919,-29.707625000000014,22.612612999999996,3.0266666666666664,0.0,25.4,0.0,49.56792,78.0,0
920,-28.731700000000004,22.612612999999996,3.11,0.0,25.4,0.0,51.900528,77.0,0
921,-27.755776000000004,22.612612999999996,3.0399999999999996,0.0,25.2,0.0,55.593824000000005,78.0,0
922,-26.779850999999997,22.612612999999996,3.13,0.0,25.1,0.0,53.844367999999996,79.0,0
923,-25.803927000000023,22.612612999999996,3.1966666666666663,0.0,25.1,0.0,53.066832000000005,79.0,0
924,-24.828001999999994,22.612613,3.3433333333333333,0.0,25.0,0.0,49.56792,79.0,0
925,-37.54037699999999,23.513513999999997,3.466666666666667,0.0,26.0,0.0,28.963216,74.0,0
926,-36.557897,23.513513999999997,3.1966666666666668,0.0,26.1,0.0,31.878975999999998,75.0,0
927,-35.575417,23.513513999999994,3.203333333333333,0.0,26.0,0.0,27.796912000000003,75.0,0
928,-34.59293700000001,23.513514000000004,3.1766666666666663,0.0,26.0,0.0,25.853072,73.0,0
929,-33.61045699999998,23.513514,3.3619999999999997,0.0,26.1,0.1,27.21376,79.0,0
930,-32.62797700000001,23.513514000000004,3.26,0.0,26.0,0.0,28.768832000000003,76.0,0
931,-31.645496000000005,23.513514000000008,2.933333333333333,0.0,25.6,0.0,39.459952,78.0,0
932,-30.663015999999992,23.513514000000008,2.973333333333333,0.0,25.4,0.0,39.654336,78.0,0
933,-29.68053600000001,23.513514,3.043333333333333,0.0,25.2,0.0,42.570096,79.0,0
934,-28.69805600000002,23.513514000000004,3.2466666666666666,0.0,25.0,0.0,44.125168,78.0,0
935,-27.715576000000006,23.513514,3.283333333333333,0.0,25.0,0.0,45.68024,79.0,0
936,-26.733096000000014,23.513514000000004,3.1966666666666663,0.0,24.9,0.0,48.984767999999995,79.0,0
937,-25.750614999999996,23.513514,3.273333333333333,0.0,24.8,0.0,50.53984,80.0,0
938,-24.768134999999997,23.513514,3.1366666666666663,0.0,24.8,0.0,45.874624000000004,79.0,0
939,-23.785655000000002,23.513514,3.306666666666666,0.0,24.8,0.0,48.596000000000004,80.0,0
940,-22.803175000000003,23.513514000000008,3.223333333333333,0.0,24.6,0.0,52.094912,81.0,0
941,-34.562504000000004,24.414414,3.23,0.0,25.9,0.0,30.12952,75.0,0
942,-33.57313300000001,24.414414000000004,3.3266666666666667,0.0,25.8,0.0,27.796912000000003,76.0,0
943,-32.583762,24.414414000000004,3.3899999999999997,0.0,25.9,0.0,26.24184,73.0,0
944,-31.59439100000001,24.414413999999997,3.053333333333333,0.0,25.4,0.0,32.656512,80.0,0
945,-30.605021000000004,24.414414,3.1766666666666667,0.0,25.2,0.0,28.18568,83.0,0
946,-29.615649999999995,24.414413999999987,3.016666666666666,0.0,25.0,0.0,29.740752,81.0,0
947,-28.626279000000007,24.414413999999997,3.09,0.0,25.0,0.0,35.572272,79.0,0
948,-27.636908,24.414414,3.213333333333333,0.0,24.9,0.0,39.459952,78.0,0
949,-26.647537999999987,24.414413999999994,3.3466666666666662,0.0,24.6,0.0,39.459952,80.0,0
950,-25.658167000000006,24.414413999999997,3.1999999999999997,0.0,24.6,0.0,48.207232000000005,80.0,0
951,-24.668795999999997,24.414413999999994,3.2099999999999995,0.0,24.6,0.0,49.179152,81.0,0
952,-23.679425999999985,24.414413999999997,3.32,0.0,24.5,0.0,45.68024,80.0,0
953,-22.690055000000008,24.414413999999997,3.2733333333333334,0.0,24.3,0.0,47.235312,82.0,0
954,-21.700683999999992,24.414414000000004,3.3466666666666667,0.0,24.0,0.0,51.122992,82.0,0
955,-20.71131299999999,24.414414000000004,3.3499999999999996,0.0,23.9,0.0,55.39944,85.0,0
956,-19.721943000000017,24.414414000000004,3.04,0.0,23.3,0.0,61.814112,84.0,0
957,-32.50220000000001,25.31531499999998,3.2030605210026097,0.0,25.3,0.0,22.159776,77.0,0
958,-31.505593000000005,25.315314999999988,2.873333333333333,0.0,25.2,0.0,27.602528,72.0,0
959,-30.508986000000007,25.315314999999988,2.837509751628295,0.0,25.0,0.0,21.771008,78.0,0
960,-29.512379000000006,25.315314999999984,2.8986041111050636,0.0,25.0,0.0,23.131696,78.0,0
961,-28.515772999999992,25.315315,3.01,0.0,25.0,0.0,29.935136,79.0,0
962,-27.519166000000027,25.315314999999984,3.1599999999999997,0.0,24.8,0.0,34.98912,78.0,0
963,-26.522559,25.315314999999988,3.36,0.0,24.7,0.0,38.099264000000005,80.0,0
964,-25.525952000000014,25.315315000000005,3.26,0.0,24.5,0.0,41.986944,80.0,0
965,-24.529346000000004,25.31531499999999,3.2066666666666666,0.0,24.4,0.0,45.097088,80.0,0
966,-23.53273900000001,25.315314999999988,3.3299999999999996,0.0,24.5,0.0,45.291472,81.0,0
967,-22.536132000000002,25.315315000000002,3.4666666666666663,0.0,24.3,0.0,44.902704,80.0,0
968,-21.539525,25.31531499999999,3.1666666666666665,0.0,24.1,0.0,43.153248,82.0,0
969,-20.542918999999998,25.31531499999999,3.2766666666666664,0.0,23.6,0.0,50.734224000000005,83.0,0
970,-19.546312000000007,25.315314999999988,3.1799999999999997,0.0,23.4,0.0,57.926432,84.0,0
971,-18.549705000000003,25.315315,3.033333333333333,0.0,22.9,0.0,54.42752,84.0,0
972,-17.553097999999995,25.315314999999984,3.0,0.0,22.5,0.0,57.732048,82.0,0
973,-29.370072999999994,26.216216,2.85306052100261,0.0,24.9,0.0,22.159776,74.0,0
974,-28.365873000000008,26.216216,2.953333333333333,0.0,24.9,0.0,26.436224,78.0,0
975,-27.361674,26.216216,3.033333333333333,0.0,24.8,0.0,34.0172,78.0,0
976,-26.35747399999999,26.216215999999996,3.2366666666666664,0.0,24.5,0.0,34.600352,81.0,0
977,-25.353275,26.216216,3.306666666666666,0.0,24.4,0.0,40.431872,80.0,0
978,-24.349075,26.216215999999992,3.3266666666666667,0.0,24.2,0.0,44.125168,82.0,0
979,-23.344876000000003,26.216216,3.4066666666666667,0.0,24.0,0.0,38.099264000000005,82.0,0
980,-22.340676000000016,26.216215999999996,3.2699999999999996,0.0,24.0,0.0,45.291472,81.0,0
981,-21.336476999999995,26.216216000000003,3.24,0.0,24.0,0.0,43.7364,82.0,0
982,-20.33227700000001,26.216215999999992,3.1299999999999994,0.0,24.0,0.0,44.70832,81.0,0
983,-19.328078000000016,26.216216,3.1866666666666665,0.0,23.5,0.0,37.127344,84.0,0
984,-18.323877999999997,26.216216,3.0,0.0,23.0,0.0,46.069008,82.0,0
985,-17.319679000000015,26.216215999999992,2.973333333333333,0.0,22.9,0.0,52.678064000000006,80.0,0
986,-16.315479000000007,26.216215999999992,3.0766666666666667,0.0,22.6,0.0,62.397264,83.0,0
987,-15.311280000000005,26.216215999999992,3.2733333333333334,0.0,22.5,0.0,65.50740800000001,84.0,0
988,-27.163688000000004,27.117117000000004,2.876386675064082,0.0,24.6,0.0,22.742928,78.0,0
989,-26.151527,27.117117,3.023333333333333,0.0,24.4,0.0,25.464304,79.0,0
990,-25.139366000000006,27.117116999999997,3.036666666666666,0.0,24.2,0.0,34.211584,79.0,0
991,-24.127204999999996,27.117116999999997,3.3299999999999996,0.0,24.1,0.0,39.84872,81.0,0
992,-23.115043999999994,27.117116999999997,3.4799999999999995,0.0,23.9,0.0,41.79256,80.0,0
993,-22.102882999999988,27.117116999999997,3.393333333333333,0.0,23.6,0.0,49.762304,84.0,0
994,-21.09072200000001,27.117117000000007,3.2033333333333327,0.0,23.7,0.0,47.235312,81.0,0
995,-20.078561,27.117116999999997,3.1933333333333334,0.0,23.6,0.0,41.015024000000004,82.0,0
996,-19.066400000000005,27.117116999999997,3.003333333333333,0.0,23.4,0.0,49.56792,81.0,0
997,-18.054239000000003,27.117116999999997,3.063333333333333,0.0,23.5,0.0,46.846544,79.0,0
998,-17.042078,27.117117000000007,2.9499999999999997,0.0,23.0,0.0,48.984767999999995,79.0,0
999,-16.02991699999999,27.117116999999997,2.9666666666666663,0.0,22.9,0.0,63.369184000000004,80.0,0
1000,-15.017756000000007,27.117117000000004,3.2,0.0,22.3,0.0,72.69961599999999,82.0,0
1001,-14.005595000000005,27.117116999999997,3.1966666666666668,0.0,22.1,0.0,60.064656,83.0,0
1002,-11.981273000000014,27.117116999999997,3.1266666666666665,0.0,23.9,0.0,58.3152,84.0,0
1003,-24.883382000000005,28.018017999999998,3.0266666666666664,0.0,24.1,0.0,26.630608,78.0,0
1004,-23.862878,28.018017999999998,3.153333333333333,0.0,23.9,0.0,25.464304,78.0,0
1005,-22.84237400000002,28.01801799999999,3.2899999999999996,0.0,23.8,0.0,45.68024,79.0,0
1006,-21.82187000000001,28.018018000000005,3.263333333333333,0.0,23.5,0.0,51.706144,79.0,0
1007,-20.801366000000016,28.01801799999999,3.2299999999999995,0.0,23.3,0.0,57.926432,81.0,0
1008,-19.78086200000001,28.018017999999994,3.0066666666666664,0.0,23.1,0.0,62.980416,78.0,0
1009,-18.760356999999996,28.018017999999998,2.933333333333333,0.0,23.2,0.0,39.654336,78.0,0
1010,-14.678341000000001,28.018017999999987,3.083333333333333,1.8126924692201818,22.0,0.0,61.036576,81.0,20
1011,-13.657837000000006,28.018017999999994,3.2433333333333327,0.0,21.9,0.0,59.28712,81.0,0
1012,-12.637333000000016,28.018018000000005,3.34,0.0,22.4,0.0,40.237488,82.0,0
1013,-11.61682899999997,28.018017999999998,3.6099999999999994,0.09950166250831893,20.9,0.0,51.317375999999996,89.0,1
1014,-10.596324999999988,28.018017999999994,2.9,0.0,22.5,0.0,50.734224000000005,64.0,0
1015,-9.575820999999992,28.018018000000005,3.34,0.0,27.0,0.0,58.120816,31.0,0
1016,-21.496673000000012,28.91891900000001,3.076666666666666,0.0,23.5,0.0,42.181328,79.0,0
1017,-20.467430999999994,28.91891900000001,3.273333333333333,0.0,23.2,0.0,48.207232000000005,80.0,0
1018,-19.438188000000004,28.918919000000002,2.966666666666667,0.0,22.9,0.0,52.678064000000006,76.0,0
1019,-18.408946000000004,28.918919000000013,3.0066666666666664,0.0,22.8,0.0,63.757951999999996,80.0,0
1020,-17.379704,28.918919000000013,2.966666666666667,0.0,22.7,0.0,44.902704,76.0,0
1021,-16.350461000000003,28.91891900000001,3.003333333333333,0.0,22.5,0.0,40.043104,77.0,0
1022,-15.321219000000012,28.918919000000002,3.3766666666666665,0.0,22.4,0.0,44.70832,77.0,0
1023,-14.291977000000001,28.918919000000013,3.1799999999999997,0.0,22.2,0.0,45.485856,78.0,0
1024,-12.233492000000007,28.918919000000002,3.2966666666666664,0.0,21.5,0.0,49.373535999999994,81.0,0
1025,-11.204248999999985,28.918919000000013,3.3466666666666662,0.0,20.7,0.0,40.82064,86.0,0
1026,-9.145765000000013,28.918918999999995,3.2637271876692764,0.0,30.2,0.0,22.159776,20.0,0
1027,-8.116522000000018,28.918919000000002,3.287333333333333,0.0,33.7,0.0,27.21376,13.0,0
1028,-7.08728,28.918919000000013,3.2866666666666666,0.0,34.0,0.0,42.570096,16.0,0
1029,-19.049461000000022,29.81981999999999,3.24,0.0,23.0,0.0,48.984767999999995,74.0,0
1030,-18.01107,29.819820000000004,3.3499999999999996,0.0,22.8,0.0,45.68024,77.0,0
1031,-16.97268,29.819820000000004,3.2366666666666664,0.0,22.6,0.0,47.040928,73.0,0
1032,-15.934289000000014,29.819819999999996,3.2699999999999996,0.0,22.3,0.0,51.706144,71.0,0
1033,-14.895899000000007,29.819819999999996,3.056666666666666,0.0,22.4,0.0,53.649984,73.0,0
1034,-13.857507999999983,29.819820000000018,3.2199999999999998,0.0,22.1,0.0,52.48368,72.0,0
1035,-12.819116999999999,29.819819999999996,3.2766666666666664,0.0,21.9,0.0,58.120816,77.0,0
1036,-11.780727000000017,29.819819999999996,3.1699999999999995,0.0,21.2,0.0,62.397264,79.0,0
1037,-10.742336000000007,29.81982000000001,3.28,0.0,20.9,0.0,63.369184000000004,82.0,0
1038,-9.703945999999988,29.819820000000004,3.0733333333333333,6.957787359332959,20.0,0.0,34.405968,84.0,119
1039,-8.665555000000001,29.819820000000004,2.933333333333333,0.0,20.0,0.0,33.239664000000005,22.0,0
1040,-7.627163999999991,29.819820000000004,1.8677446230437964,0.0,30.4,0.0,41.209407999999996,29.0,0
1041,-6.588774000000022,29.819820000000004,2.366368214079296,0.0,34.0,0.0,30.323904,19.0,0
1042,-5.550383000000012,29.81982000000001,2.0864328275260466,0.19801326693244747,33.0,0.0,42.570096,20.0,2
1043,-4.511993000000005,29.819820000000004,3.1639999999999997,0.0,33.7,0.0,43.542016,20.0,0
1044,-16.517574999999987,30.720720999999994,3.1666666666666665,0.0,22.3,0.0,50.734224000000005,72.0,0
1045,-15.469610999999999,30.720721000000005,3.2966666666666664,0.0,22.0,0.0,49.56792,75.0,0
1046,-14.42164700000001,30.720720999999998,3.0533333333333332,0.0,21.8,0.0,56.954512,69.0,0
1047,-13.373682000000006,30.720720999999994,3.2533333333333334,0.0,22.0,0.0,58.703967999999996,76.0,0
1048,-12.325717999999986,30.720721000000005,2.993333333333333,0.0,21.0,0.0,53.261216,76.0,0
1049,-11.277754000000023,30.720720999999994,3.17,0.0,21.0,0.0,58.120816,75.0,0
1050,-10.229789999999984,30.720720999999998,3.0166666666666666,0.0,18.9,0.0,73.671536,83.0,0
1051,-9.181825000000003,30.720721000000005,1.8597353925514035,0.9516258196404048,25.0,0.0,30.323904,42.0,10
1052,-8.133860999999978,30.72072100000001,1.75976616085938,0.9516258196404048,21.8,0.0,33.822815999999996,65.0,10
1053,-6.037933000000013,30.720720999999998,1.8631241088390944,1.4785621103378865,28.9,0.0,31.490208,19.0,16
1054,-4.989967999999996,30.720720999999994,2.592957959976022,0.0,32.5,0.0,37.127344,16.0,0
1055,-3.9420039999999945,30.72072100000001,3.2059999999999995,0.19801326693244747,31.8,0.0,46.846544,19.0,2
1056,-2.894040000000019,30.720720999999998,2.3263220616173315,0.0,32.0,0.0,39.84872,24.0,0
1057,-1.8460760000000178,30.720720999999994,3.3766666666666665,0.0,30.5,0.0,40.82064,23.0,0
1058,-13.897121000000016,31.621621999999988,3.233333333333333,0.0,22.0,0.0,60.842192000000004,66.0,0
1059,-12.839141000000016,31.621621999999988,3.38,0.0,21.9,0.0,61.036576,68.0,0
1060,-11.781161000000015,31.62162200000002,3.0999999999999996,0.0,21.8,0.0,60.842192000000004,72.0,0
1061,-10.723181000000002,31.621622000000006,3.0733333333333333,0.0,21.5,0.0,62.008496,74.0,0
1062,-8.607219999999986,31.621621999999988,2.8,0.39210560847676823,25.2,0.0,29.935136,66.0,4
1063,-7.549239999999998,31.621622000000006,2.3104000213267692,3.092656693626453,23.5,0.0,18.272096,62.0,37
1064,-6.491259999999973,31.621621999999988,1.2096277034734866,0.0,14.8,0.0,13.995648000000001,57.0,0
1065,-5.433280000000024,31.621621999999995,2.161562071081086,1.563351834036163,25.5,0.0,24.881152,29.0,17
1066,-4.375300000000023,31.621622000000006,2.646245140847391,2.5173643242143475,29.5,0.0,31.490208,17.0,29
1067,-3.3173200000000107,31.621621999999988,2.4263897518948796,0.0,29.6,0.0,35.183504000000006,22.0,0
1068,-1.2013589999999936,31.621622000000006,3.4099999999999997,0.0,27.5,0.0,39.071184,23.0,0
1069,-0.14337899999998083,31.621621999999995,3.313333333333333,0.0,26.5,0.0,41.015024000000004,31.0,0
1070,-11.183955000000006,32.52252300000001,3.0266666666666664,0.0,22.2,0.0,65.701792,69.0,0
1071,-10.115499000000009,32.522523,3.4,0.0,21.5,0.0,62.78603199999999,67.0,0
1072,-9.04704300000001,32.52252300000001,2.8928687318828907,0.0,21.5,0.0,30.907056,83.0,0
1073,-7.978586999999997,32.52252300000001,3.223333333333333,0.39210560847676823,22.6,0.0,27.408144,85.0,4
1074,-6.910130999999999,32.522523000000014,2.10435590009149,0.0,25.8,0.0,7.192208000000001,71.0,0
1075,-5.841674999999975,32.522523000000014,2.3598276974753327,0.0,13.5,0.0,13.995648000000001,62.0,0
1076,-4.773219000000014,32.522523,2.2282236096964234,0.48770575499285984,14.1,0.0,22.548544,38.0,5
1077,-3.704763000000003,32.522523,2.4554359010245363,0.0,17.0,0.0,9.7192,62.0,0
1078,-2.636307000000004,32.522523000000014,3.4,0.0,26.1,0.0,39.654336,30.0,0
1079,-1.5678510000000054,32.52252299999999,3.1095353985495575,0.0,22.6,0.0,53.261216,30.0,0
1080,-0.4993950000000321,32.52252300000002,2.9828564245597002,0.0,24.9,0.0,40.82064,31.0,0
1081,0.5690610000000048,32.52252300000001,3.3066666666666666,0.0,23.5,0.0,40.237488,34.0,0
1082,1.6375170000000034,32.52252300000001,3.4,0.0,24.5,0.0,35.572272,39.0,0
1083,2.705973000000015,32.52252300000001,3.38,0.0,24.9,0.0,34.405968,37.0,0
1084,-9.45307600000001,33.423423,3.32,0.0,21.5,0.0,57.34328,62.0,0
1085,-8.373665000000003,33.42342300000001,3.313333333333333,0.8606881472877181,21.5,0.0,33.434048,68.0,9
1086,-6.2148429999999975,33.42342300000001,2.126488210480404,0.0,22.9,0.0,25.26992,88.0,0
1087,-5.135431999999989,33.423423,3.0919589822539804,3.995044211877341,15.0,0.0,21.38224,87.0,51
1088,-4.056022000000023,33.42342299999999,2.573146672264944,0.0,13.1,0.0,15.161952,74.0,0
1089,-2.9766109999999766,33.423423,2.0398215438137375,0.0,19.5,0.0,27.21376,41.0,0
1090,-1.8972000000000189,33.423422999999985,3.26,0.0,21.4,0.0,38.488032000000004,57.0,0
1091,-0.8177889999999978,33.42342299999999,3.1999999999999997,0.0,21.4,0.0,47.040928,64.0,0
1092,0.2616219999999725,33.42342300000001,3.1466666666666665,0.0,17.2,0.0,65.313024,46.0,0
1093,1.3410329999999682,33.42342300000001,3.1533333333333333,0.0,17.0,0.0,49.56792,43.0,0
1094,2.420444000000002,33.423423,3.2066666666666666,0.0,18.3,0.0,43.930784,44.0,0
1095,3.499854999999972,33.42342300000001,3.2399999999999998,0.0,20.2,0.0,41.79256,40.0,0
1096,4.579265999999993,33.42342300000001,3.2228010416053428,0.0,22.5,0.0,34.794736,34.0,0
1097,5.658677000000002,33.42342299999999,1.4462830884272286,0.0,27.7,0.0,22.159776,36.0,0
1098,-5.461553000000013,34.324324,2.0930348807459627,1.563351834036163,27.4,0.0,25.075536,71.0,17
1099,-4.370688000000019,34.324324,2.069855388952511,0.0,23.7,0.0,42.181328,64.0,0
1100,-3.279822000000021,34.32432399999998,3.5166666666666666,0.0,22.5,0.0,65.313024,77.0,0
1101,-2.1889570000000274,34.32432399999999,3.59,0.0,17.7,0.0,29.740752,85.0,0
1102,-1.0980919999999952,34.324324,4.351317357509596,0.0,19.8,0.0,6.9978240000000005,97.0,0
1103,-0.007225999999984803,34.324324,3.5633333333333335,0.0,19.1,0.0,25.464304,83.0,0
1104,1.083639000000009,34.32432399999998,3.292,0.0,18.1,0.1,49.956688,65.0,0
1105,2.174504000000028,34.324324,3.1799999999999997,0.0,15.1,0.0,48.984767999999995,56.0,0
1106,3.2653699999999874,34.324323999999976,2.3188625648920644,0.0,16.1,0.0,2.138224,47.0,0
1107,4.356234999999981,34.32432400000001,2.32054668359479,0.0,20.2,0.0,22.35416,44.0,0
1108,5.447100000000001,34.32432399999999,2.34638975189488,0.0,25.4,0.0,36.544192,36.0,0
1109,6.5379649999999945,34.324324,1.7252092411557776,0.0,29.2,0.0,9.136048,37.0,0
1110,7.628831000000004,34.32432399999999,1.2718451395144679,0.0,28.0,0.0,9.136048,43.0,0
1111,9.810561000000005,34.32432399999998,1.7364451348492371,0.6760618009405173,24.4,0.0,31.490208,71.0,7
1112,-2.4426040000000047,35.225224999999995,2.8230133429303796,3.995044211877341,22.0,0.0,49.762304,81.0,51
